frame,object_id,label,score,x1,y1,x2,y2,X,Y,Z
115,4,pedestrian,0.565,1107,220,1212,426,23.530,6.037,29.954
115,5,pedestrian,0.289,263,200,296,263,-28.484,4.475,62.047
116,0,pedestrian,0.883,570,210,630,360,-0.042,1.084,7.335
116,1,pedestrian,0.654,694,212,761,369,1.056,0.941,6.050
116,2,pedestrian,0.549,627,222,687,382,0.445,1.021,5.944
116,3,pedestrian,0.370,263,199,294,264,-27.451,4.299,59.614
116,4,car,0.338,1222,255,1384,303,7.706,1.086,7.796
117,0,pedestrian,0.685,578,214,629,361,-0.006,1.089,7.196
117,1,pedestrian,0.534,1156,229,1244,419,4.928,1.187,5.847
117,2,pedestrian,0.503,698,245,751,368,1.009,1.056,5.927
117,3,pedestrian,0.499,646,228,697,382,0.557,1.028,5.841
117,4,car,0.384,1225,255,1387,303,7.680,1.078,7.736
118,0,pedestrian,0.943,1166,218,1253,427,3.735,0.876,4.362
118,1,pedestrian,0.769,588,206,641,363,0.104,1.042,7.087
118,2,pedestrian,0.604,646,228,718,378,0.633,0.995,5.742
118,3,car,0.450,1256,261,1361,298,6.417,0.902,6.441
118,4,pedestrian,0.326,208,197,238,267,-28.748,3.885,53.339
118,5,pedestrian,0.325,262,201,292,262,-25.115,3.916,54.291
118,6,pedestrian,0.259,692,234,755,381,0.972,1.033,5.753
119,0,pedestrian,0.883,1179,226,1264,425,3.627,0.852,4.153
119,1,pedestrian,0.853,602,211,652,355,0.227,1.017,7.013
119,2,pedestrian,0.497,654,212,710,369,0.724,1.023,6.574
119,3,pedestrian,0.475,682,216,748,393,0.890,0.995,5.672
119,4,car,0.333,1268,261,1344,297,6.249,0.877,6.295
119,5,pedestrian,0.308,208,197,239,266,-57.421,7.694,106.678
120,0,pedestrian,0.901,609,211,661,360,0.304,1.031,6.941
120,1,pedestrian,0.776,685,219,761,388,0.954,0.987,5.672
120,2,pedestrian,0.638,1202,216,1278,437,3.700,0.849,4.114
120,3,pedestrian,0.586,642,213,688,363,0.590,1.041,6.848
121,0,pedestrian,0.796,684,215,755,387,0.899,0.939,5.508
121,1,pedestrian,0.768,625,214,677,361,0.451,1.029,6.802
121,2,pedestrian,0.655,1224,215,1311,435,4.223,0.920,4.501
121,3,pedestrian,0.278,261,200,291,262,-26.369,4.058,56.828
122,0,pedestrian,0.927,625,207,682,369,0.468,1.017,6.689
122,1,pedestrian,0.674,688,218,740,359,0.995,0.977,6.397
122,2,pedestrian,0.346,1234,225,1305,425,3.888,0.844,4.131
122,3,pedestrian,0.308,259,201,291,262,-29.480,4.568,63.340
123,0,pedestrian,0.862,635,210,691,364,0.548,0.990,6.574
123,1,pedestrian,0.848,682,208,739,366,0.975,0.975,6.476
123,2,pedestrian,0.350,1080,216,1139,427,10.132,2.826,14.174
123,3,pedestrian,0.324,1264,221,1333,428,4.318,0.895,4.397
123,4,pedestrian,0.318,262,200,293,262,-25.533,3.948,55.278
124,0,pedestrian,0.920,647,209,705,371,0.665,1.013,6.538
124,1,pedestrian,0.838,1270,214,1366,433,4.420,0.885,4.378
124,2,pedestrian,0.641,678,210,744,370,0.967,0.990,6.394
124,3,pedestrian,0.504,1110,217,1173,397,19.257,4.533,25.336
124,4,pedestrian,0.311,261,200,292,261,-29.043,4.432,62.687
125,0,pedestrian,0.933,655,214,711,366,0.719,0.998,6.441
125,1,pedestrian,0.905,1273,213,1383,435,5.497,1.090,5.369
125,2,pedestrian,0.686,682,215,750,363,0.995,0.965,6.288
125,3,pedestrian,0.348,259,199,291,263,-34.098,5.232,73.261
125,4,pedestrian,0.300,181,198,211,279,-5.518,0.784,9.561
125,5,pedestrian,0.267,1132,211,1186,322,15.750,2.441,20.068
125,6,pedestrian,0.257,1085,202,1139,444,9.314,2.613,12.965
126,0,pedestrian,0.886,659,214,718,367,0.759,0.989,6.360
126,1,pedestrian,0.633,1099,225,1188,422,45.480,12.056,59.614
126,2,pedestrian,0.612,692,213,762,368,1.078,0.964,6.198
126,3,car,0.473,1212,252,1326,308,5.950,0.890,6.327
126,4,pedestrian,0.466,1315,216,1389,431,4.793,0.916,4.531
126,5,car,0.274,1165,234,1237,340,4.714,0.841,5.584
127,0,pedestrian,0.883,666,209,743,367,0.880,0.942,6.198
127,1,pedestrian,0.602,1100,222,1187,431,27.208,7.364,35.663
127,2,pedestrian,0.555,1327,218,1389,433,4.435,0.853,4.159
127,3,pedestrian,0.372,1175,213,1252,359,4.240,0.734,4.920
127,4,pedestrian,0.350,259,201,289,263,-33.794,5.272,72.388
127,5,pedestrian,0.289,735,206,768,369,1.258,0.913,6.032
127,6,car,0.261,1256,256,1336,302,6.371,0.907,6.510
127,7,pedestrian,0.259,178,203,207,280,-28.661,4.247,49.236
128,0,pedestrian,0.797,678,207,730,367,0.866,0.923,6.130
128,1,pedestrian,0.594,1217,217,1297,386,4.028,0.746,4.362
128,2,car,0.526,1271,255,1338,309,7.240,1.049,7.308
128,3,pedestrian,0.424,1108,211,1197,443,17.865,4.772,23.033
128,4,pedestrian,0.350,260,202,289,262,-18.286,2.857,39.230
128,5,pedestrian,0.340,1339,208,1391,404,4.905,0.809,4.558
128,6,pedestrian,0.292,176,199,201,283,-30.810,4.485,52.419
129,0,pedestrian,0.848,678,207,734,365,0.871,0.902,6.044
129,1,pedestrian,0.775,1105,211,1195,440,29.161,7.745,37.768
129,2,pedestrian,0.538,1236,217,1318,391,4.560,0.837,4.792
129,3,pedestrian,0.354,611,221,641,302,0.323,1.195,10.430
129,4,pedestrian,0.334,733,216,772,355,1.260,0.891,6.003
130,0,pedestrian,0.778,691,209,749,368,0.981,0.914,5.985
130,1,pedestrian,0.628,1277,208,1366,366,6.251,0.928,6.161
130,2,pedestrian,0.576,1114,208,1198,443,12.233,3.214,15.672
130,3,pedestrian,0.367,618,224,647,307,0.405,1.210,10.067
131,0,pedestrian,0.565,688,212,756,368,0.990,0.920,5.938
131,1,pedestrian,0.479,1323,215,1388,395,5.241,0.868,4.932
131,2,pedestrian,0.428,619,219,647,308,0.409,1.174,10.001
131,3,pedestrian,0.368,1101,236,1242,451,5.067,1.456,6.314
131,4,pedestrian,0.345,557,217,591,310,-0.449,1.239,10.557
131,5,car,0.266,1217,253,1326,308,7.256,1.087,7.687
132,0,pedestrian,0.853,629,213,666,314,0.585,1.119,9.531
132,1,pedestrian,0.794,697,228,764,374,1.034,0.986,5.786
132,2,pedestrian,0.441,1157,212,1257,471,4.986,1.331,5.847
132,3,pedestrian,0.397,1348,218,1390,391,6.102,0.989,5.641
133,0,pedestrian,0.843,632,210,669,315,0.625,1.104,9.516
133,1,pedestrian,0.585,1125,220,1321,461,5.426,1.403,6.198
133,2,pedestrian,0.404,713,236,762,373,1.074,0.998,5.693
134,0,pedestrian,0.854,1196,203,1299,478,4.685,1.165,5.149
134,1,pedestrian,0.848,637,216,675,313,0.670,1.085,9.130
134,2,car,0.496,1279,261,1357,299,6.416,0.894,6.354
135,0,pedestrian,0.608,640,213,681,315,0.720,1.065,9.022
135,1,pedestrian,0.580,1206,199,1310,486,4.278,1.060,4.626
135,2,car,0.272,1276,259,1329,307,6.098,0.895,6.173
135,3,pedestrian,0.257,130,196,162,292,-52.527,7.281,81.075
136,0,pedestrian,0.607,1224,203,1324,484,4.086,0.994,4.312
136,1,pedestrian,0.526,576,216,618,319,-0.095,1.164,9.457
136,2,pedestrian,0.504,125,199,161,294,-51.497,7.371,78.969
136,3,cyclist,0.416,651,215,699,317,0.866,1.044,8.637
137,0,pedestrian,0.857,580,216,618,323,-0.066,1.161,9.227
137,1,pedestrian,0.753,656,211,706,320,0.920,1.017,8.457
137,2,pedestrian,0.646,1269,215,1357,471,4.763,1.092,4.750
137,3,pedestrian,0.609,120,197,157,293,-56.394,7.812,85.643
137,4,car,0.312,1183,251,1251,294,5.496,0.825,6.341
137,5,pedestrian,0.293,177,195,214,255,-2.838,0.309,4.912
137,6,pedestrian,0.290,218,196,250,263,-49.730,6.583,95.010
138,0,pedestrian,0.585,661,210,712,325,0.975,1.029,8.364
138,1,pedestrian,0.561,585,208,623,326,-0.001,1.107,9.049
138,2,car,0.443,1156,252,1275,309,5.728,0.937,6.624
138,3,pedestrian,0.408,118,198,153,292,-61.997,8.533,93.548
138,4,pedestrian,0.347,1268,206,1365,476,4.559,1.027,4.524
138,5,pedestrian,0.264,218,197,250,266,-54.874,7.561,104.838
139,0,pedestrian,0.676,683,212,721,325,1.117,1.004,8.064
139,1,pedestrian,0.640,1230,216,1385,481,5.601,1.338,5.630
139,2,pedestrian,0.470,224,199,255,268,-51.400,7.471,99.682
139,3,car,0.359,1150,252,1284,304,5.680,0.903,6.552
139,4,pedestrian,0.300,595,216,625,323,0.074,1.106,8.787
140,0,pedestrian,0.773,684,210,729,327,1.137,0.976,7.846
140,1,car,0.572,1181,254,1325,302,6.338,0.952,6.906
140,2,pedestrian,0.540,222,197,255,268,-49.125,6.987,95.010
140,3,pedestrian,0.381,601,201,645,333,0.229,1.049,8.576
140,4,pedestrian,0.380,1317,197,1389,485,5.044,1.081,4.762
140,5,car,0.302,1263,256,1322,298,6.836,0.958,7.022
140,6,pedestrian,0.269,112,195,136,288,-5.907,0.750,8.699
141,0,pedestrian,0.815,686,210,734,330,1.153,0.974,7.697
141,1,car,0.639,1265,258,1340,299,10.011,1.405,10.134
141,2,car,0.623,1184,255,1332,300,6.593,0.978,7.129
141,3,pedestrian,0.619,609,200,650,334,0.298,1.013,8.284
141,4,pedestrian,0.443,108,198,139,295,-5.740,0.788,8.445
141,5,pedestrian,0.311,1324,176,1392,510,5.038,1.086,4.725
142,0,pedestrian,0.775,697,211,747,328,1.243,0.938,7.452
142,1,car,0.628,1184,255,1338,299,6.201,0.911,6.675
142,2,car,0.556,1270,257,1351,299,17.457,2.409,17.473
142,3,pedestrian,0.476,101,198,135,297,-48.608,6.699,70.705
142,4,cyclist,0.451,613,268,702,338,0.607,1.392,8.033
142,5,pedestrian,0.398,211,196,247,268,-14.934,2.050,28.151
142,6,pedestrian,0.280,617,202,655,337,0.365,1.018,8.086
143,0,cyclist,0.715,621,259,680,342,0.509,1.315,7.746
143,1,car,0.507,1265,259,1347,298,36.364,5.077,36.630
143,2,pedestrian,0.449,700,212,755,326,1.279,0.917,7.326
143,3,pedestrian,0.382,213,198,245,268,-29.458,4.123,55.531
144,0,pedestrian,0.747,631,220,690,345,0.606,1.096,7.601
144,1,pedestrian,0.402,217,199,251,267,-30.025,4.259,57.364
144,2,car,0.394,1261,259,1342,298,7.744,1.088,7.851
144,3,pedestrian,0.288,704,214,762,325,1.304,0.900,7.154
145,0,cyclist,0.547,642,253,700,353,0.689,1.262,7.282
145,1,pedestrian,0.498,216,192,248,270,-17.297,2.347,32.868
145,2,car,0.421,1264,259,1344,298,6.500,0.910,6.567
145,3,pedestrian,0.292,1269,415,1385,508,4.175,1.623,4.084
146,0,pedestrian,0.794,78,192,123,298,-6.205,0.795,8.711
146,1,cyclist,0.614,651,256,712,355,0.774,1.250,7.070
146,2,car,0.491,1262,258,1342,297,6.433,0.894,6.517
146,3,pedestrian,0.437,217,194,248,270,-24.394,3.380,46.417
146,4,car,0.253,1183,253,1253,299,5.695,0.886,6.559
147,0,pedestrian,0.675,70,199,118,297,-6.258,0.828,8.674
147,1,pedestrian,0.586,664,216,743,355,0.959,1.012,6.817
147,2,car,0.472,1261,258,1341,297,6.289,0.875,6.381
147,3,pedestrian,0.412,219,196,250,270,-28.004,3.977,53.574
148,0,cyclist,0.790,672,257,746,356,0.987,1.185,6.653
148,1,pedestrian,0.745,67,194,115,298,-7.879,1.006,10.858
148,2,car,0.441,1263,258,1343,297,6.354,0.882,6.428
148,3,pedestrian,0.279,218,192,247,270,-32.279,4.386,61.420
149,0,cyclist,0.712,676,254,758,360,1.034,1.159,6.476
149,1,pedestrian,0.531,210,189,242,271,-47.816,6.259,89.421
149,2,car,0.529,1263,259,1344,298,6.332,0.887,6.401
149,3,pedestrian,0.502,67,192,114,297,-31.104,3.876,42.821
149,4,car,0.297,1183,252,1252,300,5.606,0.873,6.462
149,5,car,0.269,1238,253,1310,293,6.195,0.855,6.538
150,0,cyclist,0.761,687,246,772,364,1.118,1.109,6.301
150,1,car,0.564,1264,259,1342,298,6.340,0.889,6.414
150,2,pedestrian,0.451,1080,213,1142,434,10.454,2.949,14.582
150,3,car,0.394,1198,253,1334,301,6.108,0.890,6.524
150,4,car,0.337,1177,252,1243,294,5.555,0.848,6.483
151,0,cyclist,0.729,691,246,765,362,1.085,1.082,6.192
151,1,pedestrian,0.697,1080,204,1152,448,10.608,3.015,14.652
151,2,pedestrian,0.464,219,190,251,272,-46.678,6.386,89.421
151,3,car,0.440,1263,258,1344,297,6.352,0.881,6.421
151,4,car,0.283,1174,249,1243,296,5.559,0.846,6.503
151,5,pedestrian,0.269,55,192,97,294,-32.556,3.853,43.589
151,6,pedestrian,0.257,705,232,760,290,1.110,0.696,6.111
152,0,pedestrian,0.815,1091,207,1180,444,27.698,7.557,36.852
152,1,car,0.491,1265,258,1345,297,6.447,0.892,6.503
152,2,cyclist,0.439,704,245,763,358,1.114,1.042,6.087
152,3,car,0.414,1183,254,1248,299,5.697,0.894,6.588
152,4,pedestrian,0.401,208,193,244,269,-28.274,3.776,52.875
152,5,car,0.400,1199,253,1335,303,6.190,0.910,6.602
152,6,car,0.259,687,227,746,275,2.441,1.531,15.355
153,0,pedestrian,0.819,1103,211,1189,441,26.331,7.069,34.354
153,1,car,0.503,1265,258,1348,298,6.299,0.874,6.341
153,2,pedestrian,0.451,207,191,246,267,-26.400,3.391,49.436
153,3,car,0.446,1182,250,1239,292,5.775,0.862,6.734
153,4,car,0.355,688,228,755,277,2.104,1.290,12.668
153,5,pedestrian,0.280,61,194,99,264,-31.299,2.896,42.227
153,6,pedestrian,0.269,181,196,220,263,-5.843,0.709,10.237
153,7,car,0.268,1227,252,1315,300,6.095,0.873,6.462
154,0,pedestrian,0.893,1097,207,1191,443,76.120,20.371,99.682
154,1,car,0.686,1264,258,1343,298,6.332,0.883,6.401
154,2,car,0.556,1189,254,1241,302,6.081,0.970,7.038
154,3,car,0.448,1231,252,1313,300,6.163,0.881,6.524
154,4,car,0.383,685,228,748,277,2.014,1.290,12.668
154,5,pedestrian,0.308,189,210,225,267,-29.439,4.300,52.419
154,6,pedestrian,0.291,208,200,243,264,-25.738,3.501,48.068
154,7,pedestrian,0.258,453,210,481,287,-3.127,1.551,16.129
155,0,pedestrian,0.637,208,196,244,269,-30.106,4.140,56.302
155,1,car,0.558,685,228,748,277,1.949,1.248,12.259
155,2,pedestrian,0.530,1103,203,1182,448,46.772,12.595,61.420
155,3,car,0.437,1253,259,1347,297,6.320,0.885,6.421
155,4,pedestrian,0.321,179,195,213,266,-6.487,0.795,11.240
155,5,car,0.264,1237,253,1307,292,6.190,0.853,6.552
156,0,car,0.620,687,229,748,276,1.967,1.248,12.259
156,1,car,0.488,1255,260,1346,297,6.351,0.894,6.448
156,2,car,0.465,1241,252,1309,291,6.178,0.838,6.510
156,3,pedestrian,0.268,1108,211,1204,434,18.541,4.770,23.752
156,4,pedestrian,0.267,216,199,250,266,-33.950,4.757,64.687
157,0,car,0.594,686,229,749,274,1.967,1.231,12.259
157,1,car,0.578,1267,260,1349,298,6.413,0.897,6.441
157,2,pedestrian,0.329,186,209,226,271,-40.276,6.019,71.537
157,3,car,0.329,1230,255,1292,301,6.049,0.898,6.510
157,4,pedestrian,0.267,224,193,254,266,-49.058,6.583,95.010
158,0,car,0.628,1268,261,1342,298,6.419,0.907,6.476
158,1,car,0.602,686,229,750,273,2.016,1.247,12.512
158,2,pedestrian,0.324,178,195,219,267,-26.424,3.290,46.065
158,3,pedestrian,0.274,438,213,468,284,-3.232,1.455,15.126
159,0,car,0.623,685,230,751,274,1.991,1.250,12.359
159,1,pedestrian,0.564,1163,214,1263,430,4.890,1.136,5.678
159,2,pedestrian,0.499,184,206,227,271,-41.802,6.082,74.154
159,3,car,0.455,1277,260,1351,300,6.413,0.899,6.387
160,0,pedestrian,0.735,1170,207,1268,442,4.901,1.148,5.635
160,1,car,0.606,685,229,750,273,1.971,1.225,12.284
160,2,pedestrian,0.571,1087,209,1137,398,10.893,2.638,15.164
160,3,pedestrian,0.570,181,208,227,271,-42.478,6.263,75.069
161,0,car,0.569,686,229,751,273,2.008,1.237,12.409
161,1,pedestrian,0.516,1159,208,1261,442,3.866,0.922,4.511
161,2,pedestrian,0.387,1213,208,1300,444,3.801,0.848,4.120
161,3,pedestrian,0.362,178,194,216,269,-18.523,2.320,32.173
162,0,pedestrian,0.605,1084,210,1153,405,11.060,2.730,15.202
162,1,car,0.549,685,229,751,273,2.020,1.250,12.537
163,0,pedestrian,0.640,1099,211,1168,435,19.457,5.237,25.986
163,1,car,0.550,685,229,751,273,1.999,1.237,12.409
163,2,pedestrian,0.430,179,204,216,273,-37.598,5.363,65.383
163,3,pedestrian,0.356,1189,218,1338,445,4.071,0.932,4.365
163,4,pedestrian,0.277,392,219,427,313,-4.023,1.767,14.617
164,0,pedestrian,0.723,1094,212,1174,428,18.989,4.999,25.336
164,1,pedestrian,0.468,1209,209,1285,440,4.243,0.950,4.667
164,2,car,0.456,686,229,751,274,1.996,1.238,12.334
164,3,pedestrian,0.360,178,193,210,271,-41.985,5.272,72.388
164,4,car,0.288,1162,249,1246,323,5.180,0.911,6.105
165,0,pedestrian,0.787,1097,213,1183,406,21.190,5.100,27.957
165,1,pedestrian,0.572,1224,222,1305,422,4.329,0.927,4.635
165,2,car,0.424,687,229,751,274,2.042,1.261,12.563
165,3,pedestrian,0.367,175,202,208,274,-51.423,7.166,88.125
166,0,pedestrian,0.616,1103,218,1210,428,22.951,5.920,29.375
166,1,car,0.540,686,229,751,273,2.000,1.232,12.359
166,2,car,0.440,1181,248,1245,291,14.230,2.080,16.523
166,3,pedestrian,0.407,172,206,204,274,-44.729,6.396,76.008
166,4,pedestrian,0.342,1339,211,1389,439,8.009,1.523,7.452
166,5,pedestrian,0.324,1224,220,1317,429,3.867,0.836,4.103
167,0,car,0.551,686,230,750,274,1.987,1.247,12.334
167,1,pedestrian,0.508,171,201,204,276,-52.685,7.334,89.421
167,2,pedestrian,0.300,1331,203,1390,447,5.315,1.015,4.968
167,3,pedestrian,0.294,352,205,385,329,-4.668,1.714,14.011
167,4,pedestrian,0.277,1174,214,1242,310,27.553,3.718,32.258
167,5,pedestrian,0.251,1233,231,1386,442,4.613,1.020,4.624
168,0,pedestrian,0.532,167,205,202,275,-38.387,5.443,64.687
168,1,car,0.447,688,229,751,274,2.001,1.231,12.259
168,2,pedestrian,0.377,1176,209,1251,403,5.830,1.200,6.764
168,3,pedestrian,0.330,1265,219,1353,435,4.412,0.917,4.425
168,4,pedestrian,0.277,342,207,378,323,-4.675,1.618,13.543
169,0,pedestrian,0.953,1154,213,1246,431,4.985,1.184,5.915
169,1,pedestrian,0.783,1277,219,1359,430,5.208,1.050,5.157
169,2,pedestrian,0.548,165,208,201,274,-38.939,5.594,65.383
169,3,car,0.423,687,229,750,275,2.000,1.250,12.359
170,0,pedestrian,0.794,1161,214,1253,434,3.522,0.838,4.131
170,1,car,0.480,687,229,751,274,2.038,1.259,12.537
170,2,cyclist,0.443,303,256,352,344,-5.456,2.357,13.946
170,3,pedestrian,0.412,1247,228,1306,339,4.113,0.630,4.325
170,4,pedestrian,0.386,1266,219,1370,429,6.297,1.266,6.237
170,5,pedestrian,0.350,168,210,204,273,-43.848,6.397,74.154
171,0,car,0.595,685,230,751,275,1.995,1.261,12.384
171,1,cyclist,0.372,279,259,338,350,-5.844,2.451,13.978
171,2,pedestrian,0.371,168,204,204,275,-40.399,5.700,68.322
172,0,pedestrian,0.739,1311,204,1386,442,6.246,1.196,5.932
172,1,pedestrian,0.618,268,214,317,353,-6.118,2.022,13.883
172,2,car,0.605,685,229,752,274,1.992,1.236,12.309
172,3,pedestrian,0.585,1202,226,1288,425,4.020,0.910,4.435
172,4,pedestrian,0.488,165,202,201,277,-25.413,3.560,42.671
172,5,cyclist,0.279,1112,250,1347,415,4.733,1.150,5.350
173,0,pedestrian,0.742,1327,208,1391,442,4.484,0.858,4.199
173,1,pedestrian,0.741,1215,215,1297,435,4.429,0.982,4.803
173,2,car,0.596,686,229,751,274,1.996,1.238,12.334
173,3,car,0.472,1272,257,1335,301,93.984,13.235,95.010
173,4,cyclist,0.372,1088,292,1191,398,11.426,3.510,15.088
173,5,pedestrian,0.358,164,205,198,277,-28.877,4.129,48.259
173,6,pedestrian,0.327,256,214,305,354,-6.184,1.978,13.512
174,0,pedestrian,0.966,1226,211,1308,439,4.949,1.079,5.278
174,1,cyclist,0.697,216,276,283,370,-6.962,2.798,13.883
174,2,pedestrian,0.556,1328,214,1390,432,5.967,1.126,5.589
174,3,cyclist,0.539,1092,292,1186,401,9.146,2.838,12.089
174,4,car,0.515,685,229,750,274,1.978,1.238,12.334
174,5,pedestrian,0.319,160,208,196,274,-57.255,8.129,95.010
175,0,cyclist,0.722,1102,288,1202,399,19.471,5.792,25.127
175,1,pedestrian,0.643,1234,222,1310,433,4.217,0.928,4.464
175,2,cyclist,0.628,195,266,268,377,-7.366,2.787,13.978
175,3,car,0.537,685,229,751,273,1.987,1.230,12.334
175,4,pedestrian,0.386,169,198,200,282,-8.182,1.160,13.788
175,5,car,0.366,1182,252,1247,293,5.117,0.771,5.927
175,6,pedestrian,0.344,1098,235,1170,334,38.951,7.644,51.971
175,7,car,0.256,1319,259,1374,303,28.890,3.911,27.514
176,0,pedestrian,0.642,1106,217,1195,389,29.007,6.503,37.535
176,1,pedestrian,0.541,1269,203,1343,446,4.582,0.940,4.615
176,2,car,0.515,684,229,750,275,1.982,1.255,12.409
176,3,cyclist,0.490,161,269,246,385,-8.261,3.021,14.582
176,4,car,0.460,1185,253,1251,291,21.375,3.186,24.618
176,5,cyclist,0.390,1088,293,1226,400,11.741,3.525,15.014
176,6,pedestrian,0.293,157,205,194,280,-9.451,1.367,15.591
177,0,pedestrian,0.793,138,209,221,362,-8.492,2.100,14.141
177,1,cyclist,0.757,133,283,229,398,-8.725,3.300,14.582
177,2,pedestrian,0.687,1282,207,1371,444,5.790,1.162,5.667
177,3,pedestrian,0.682,1106,222,1199,386,17.027,3.834,21.952
177,4,cyclist,0.571,1080,286,1256,402,8.144,2.361,10.211
177,5,car,0.558,684,229,752,274,2.033,1.267,12.615
178,0,cyclist,0.780,1097,279,1294,403,7.960,2.160,9.516
178,1,pedestrian,0.779,1273,212,1378,443,7.334,1.494,7.187
178,2,cyclist,0.713,91,277,175,410,-10.205,3.531,15.316
178,3,car,0.524,684,229,751,274,2.007,1.256,12.512
178,4,pedestrian,0.456,1174,218,1233,319,5.591,0.821,6.595
179,0,cyclist,0.778,1099,271,1333,397,9.939,2.493,11.484
179,1,cyclist,0.515,78,301,165,420,-10.669,3.979,15.631
179,2,car,0.507,684,229,751,274,2.007,1.256,12.512
179,3,pedestrian,0.490,1318,209,1387,440,9.396,1.808,8.877
179,4,cyclist,0.399,31,283,142,441,-11.592,4.065,15.835
180,0,pedestrian,0.626,16,223,110,389,-12.278,2.848,16.044
180,1,car,0.557,683,229,751,274,2.019,1.269,12.642
180,2,pedestrian,0.293,1328,216,1388,437,8.531,1.652,8.001
180,3,pedestrian,0.257,122,213,159,273,-81.363,10.968,124.094
181,0,cyclist,0.644,1108,271,1324,394,21.568,5.357,24.921
181,1,car,0.501,684,229,751,274,1.987,1.243,12.384
181,2,pedestrian,0.433,1321,227,1389,456,7.885,1.691,7.424
181,3,pedestrian,0.396,1225,222,1312,394,11.360,2.180,12.089
182,0,car,0.580,683,229,751,274,1.998,1.256,12.512
182,1,pedestrian,0.513,1315,227,1391,459,9.500,2.061,8.968
182,2,pedestrian,0.442,1265,228,1360,421,8.629,1.754,8.613
182,3,car,0.341,1182,251,1249,292,27.675,4.119,32.003
182,4,pedestrian,0.286,123,201,154,278,-42.147,5.340,64.007
183,0,pedestrian,0.551,119,201,151,281,-45.842,5.912,69.098
183,1,pedestrian,0.493,1318,220,1390,463,8.365,1.796,7.887
183,2,car,0.426,685,229,751,274,2.033,1.267,12.615
183,3,car,0.252,1180,249,1242,293,5.283,0.788,6.154
184,0,pedestrian,0.579,119,203,151,279,-43.377,5.594,65.383
184,1,car,0.465,685,229,751,274,2.014,1.255,12.499
184,2,car,0.425,1200,253,1314,310,11.650,1.802,12.615
184,3,pedestrian,0.294,1318,224,1393,421,6.208,1.173,5.841
185,0,pedestrian,0.640,116,204,148,281,-6.179,0.811,9.255
185,1,car,0.338,1268,258,1345,299,6.059,0.845,6.099
185,2,car,0.307,687,229,752,274,2.026,1.246,12.409
185,3,car,0.299,1197,254,1332,310,5.646,0.868,6.044
186,0,pedestrian,0.385,114,198,142,282,-3.517,0.440,5.224
186,1,car,0.376,686,229,752,274,2.005,1.238,12.334
186,2,car,0.256,1264,259,1345,299,6.262,0.881,6.321
187,0,car,0.591,1258,259,1336,298,6.246,0.883,6.374
187,1,car,0.405,687,229,751,273,2.013,1.235,12.384
187,2,car,0.274,1186,252,1250,300,5.764,0.897,6.638
188,0,car,0.504,1269,259,1337,297,6.047,0.844,6.117
188,1,pedestrian,0.403,1277,416,1386,506,7.403,2.855,7.196
188,2,car,0.359,687,229,751,274,2.042,1.261,12.563
188,3,car,0.323,1186,253,1248,299,5.736,0.894,6.617
189,0,car,0.355,1182,252,1247,295,5.579,0.850,6.462
189,1,car,0.350,687,229,750,274,2.004,1.243,12.384
189,2,car,0.333,1278,258,1348,296,6.331,0.862,6.314
190,0,car,0.416,687,229,750,274,1.984,1.231,12.259
190,1,pedestrian,0.309,109,202,139,279,-52.932,6.615,77.957
190,2,car,0.302,1157,253,1271,307,5.714,0.932,6.624
191,0,car,0.584,686,229,750,274,1.983,1.236,12.309
191,1,pedestrian,0.442,114,206,146,281,-55.096,7.321,82.171
191,2,pedestrian,0.279,73,215,114,276,-11.259,1.433,15.591
191,3,car,0.255,1156,254,1271,308,5.798,0.956,6.726
192,0,car,0.563,685,229,749,274,1.978,1.243,12.384
192,1,car,0.453,1187,254,1315,302,5.989,0.903,6.545
193,0,car,0.542,686,229,750,274,1.975,1.231,12.259
193,1,car,0.411,1181,254,1334,301,5.978,0.887,6.469
193,2,car,0.280,1274,257,1344,298,6.315,0.869,6.334
194,0,car,0.535,685,229,750,273,1.971,1.225,12.284
194,1,car,0.521,1183,255,1334,299,6.032,0.889,6.517
194,2,pedestrian,0.330,103,205,135,284,-5.901,0.778,8.601
195,0,car,0.493,1266,259,1339,297,6.237,0.871,6.314
195,1,car,0.448,1188,255,1334,300,5.953,0.879,6.407
195,2,car,0.387,686,229,748,273,1.970,1.230,12.334
195,3,pedestrian,0.339,99,203,131,283,-6.461,0.826,9.340
195,4,car,0.264,1151,253,1262,302,5.583,0.899,6.552
196,0,pedestrian,0.464,103,196,128,289,-6.565,0.833,9.501
196,1,car,0.410,1270,258,1349,297,6.544,0.900,6.559
196,2,car,0.386,687,229,749,273,1.987,1.230,12.334
196,3,car,0.308,1186,255,1340,300,6.093,0.897,6.538
197,0,car,0.422,1267,259,1348,297,6.484,0.899,6.517
197,1,car,0.391,687,229,749,274,1.975,1.231,12.259
197,2,car,0.316,1187,255,1336,301,6.047,0.897,6.503
198,0,car,0.422,1261,259,1342,297,6.477,0.905,6.567
198,1,car,0.354,687,229,749,274,1.975,1.231,12.259
199,0,car,0.403,1263,259,1344,297,6.312,0.880,6.381
199,1,car,0.342,688,229,749,274,1.984,1.231,12.259
199,2,pedestrian,0.314,67,198,98,284,-5.006,0.581,6.786
200,0,car,0.420,1265,259,1345,297,6.362,0.885,6.418
200,1,car,0.322,688,229,749,274,2.008,1.246,12.409
201,0,car,0.447,687,229,750,274,2.021,1.254,12.486
