frame,object_id,label,score,x1,y1,x2,y2,X,Y,Z
130,1,pedestrian,0.430,1178,203,1206,291,3.863,0.437,4.645
130,2,pedestrian,0.429,1208,213,1317,393,4.164,0.775,4.471
131,0,pedestrian,0.785,1223,208,1298,371,4.235,0.703,4.562
131,1,pedestrian,0.694,485,225,575,371,-0.866,1.373,8.262
131,2,pedestrian,0.393,1184,204,1213,289,3.864,0.429,4.596
131,3,pedestrian,0.374,1258,195,1326,380,4.169,0.648,4.285
132,0,pedestrian,0.770,1250,197,1336,382,4.164,0.659,4.273
132,1,pedestrian,0.554,500,224,587,376,-0.689,1.359,8.043
132,2,pedestrian,0.461,1174,205,1203,292,4.913,0.572,5.944
133,0,pedestrian,0.787,506,214,589,365,-0.635,1.224,7.938
133,1,pedestrian,0.751,1259,202,1341,376,4.156,0.648,4.223
133,2,car,0.649,489,224,536,263,-3.805,2.617,29.375
133,3,pedestrian,0.278,1177,205,1205,290,3.853,0.440,4.642
134,0,car,0.816,487,225,534,263,-4.599,3.120,34.746
134,1,pedestrian,0.618,1273,201,1342,378,4.213,0.653,4.234
134,2,pedestrian,0.449,521,217,591,362,-0.528,1.197,7.766
134,3,pedestrian,0.319,1175,207,1205,289,3.823,0.440,4.614
135,0,pedestrian,0.908,537,219,601,358,-0.379,1.168,7.649
135,1,pedestrian,0.808,1267,198,1344,381,4.275,0.664,4.309
135,2,car,0.778,489,225,536,262,-4.304,2.960,33.227
135,3,pedestrian,0.525,1329,193,1388,375,4.904,0.673,4.596
136,0,pedestrian,0.834,1275,195,1346,381,4.522,0.688,4.526
136,1,pedestrian,0.828,1326,198,1385,374,4.710,0.661,4.432
136,2,pedestrian,0.778,543,221,626,380,-0.211,1.295,7.629
136,3,car,0.749,489,226,540,262,-3.704,2.625,29.234
137,0,pedestrian,0.821,1286,196,1352,369,4.849,0.692,4.795
137,1,pedestrian,0.791,1332,197,1390,375,4.620,0.644,4.316
137,2,pedestrian,0.776,560,228,632,377,-0.085,1.283,7.434
137,3,car,0.722,489,225,540,262,-3.119,2.193,24.618
138,0,pedestrian,0.770,1338,195,1391,371,4.701,0.634,4.371
138,1,pedestrian,0.763,562,233,630,370,-0.083,1.248,7.291
138,2,pedestrian,0.709,1298,202,1352,364,4.529,0.644,4.442
138,3,car,0.558,489,225,540,261,-3.144,2.194,24.819
139,0,pedestrian,0.832,574,229,641,371,0.034,1.205,7.129
139,1,pedestrian,0.629,1336,195,1391,373,4.967,0.677,4.624
139,2,pedestrian,0.600,1304,206,1361,366,4.675,0.677,4.538
139,3,car,0.528,489,226,540,261,-3.600,2.532,28.414
140,0,pedestrian,0.920,1327,200,1387,368,4.868,0.669,4.572
140,1,car,0.563,489,225,541,260,-3.514,2.446,27.893
140,2,pedestrian,0.415,594,238,646,366,0.158,1.209,7.038
141,0,pedestrian,0.861,1325,201,1388,371,4.699,0.659,4.416
141,1,car,0.571,489,225,538,261,-3.736,2.578,29.164
142,0,pedestrian,0.701,1339,197,1390,368,5.772,0.774,5.367
142,1,car,0.406,488,225,537,261,-3.454,2.357,26.669
143,0,car,0.421,487,225,536,261,-3.652,2.465,27.893
143,1,pedestrian,0.367,1355,196,1390,307,4.693,0.434,4.319
144,0,pedestrian,0.383,1363,196,1393,368,4.684,0.614,4.279
144,1,car,0.365,487,225,537,260,-3.633,2.446,27.893
145,0,car,0.382,487,225,536,260,-3.507,2.349,26.787
146,0,car,0.361,487,225,537,261,-3.130,2.124,24.034
147,0,car,0.405,487,225,537,260,-2.808,1.891,21.562
148,0,car,0.377,487,224,537,260,-3.520,2.350,27.025
150,0,car,0.432,487,224,537,260,-3.826,2.555,29.375
151,0,car,0.403,487,224,537,260,-3.443,2.299,26.437
152,0,car,0.364,488,224,538,260,-3.643,2.460,28.282
154,0,car,0.360,488,224,537,260,-3.613,2.426,27.893
155,0,car,0.367,489,225,538,260,-3.273,2.240,25.549
156,0,car,0.384,489,225,537,260,-3.250,2.212,25.231
157,0,car,0.406,488,225,536,261,-3.520,2.389,27.025
158,0,car,0.427,488,225,537,261,-3.163,2.158,24.420
159,0,car,0.455,488,225,536,260,-3.200,2.154,24.568
160,0,car,0.413,488,225,536,260,-3.391,2.283,26.041
161,0,car,0.432,488,225,537,260,-3.805,2.576,29.375
167,0,car,0.441,485,225,534,260,-2.884,1.891,21.562
168,0,car,0.546,484,226,532,261,-3.228,2.116,23.752
169,0,car,0.623,484,226,534,261,-3.751,2.485,27.893
170,0,car,0.674,482,226,533,261,-3.283,2.141,24.034
171,0,car,0.662,483,226,533,261,-2.869,1.881,21.113
172,0,car,0.607,482,226,533,261,-2.884,1.881,21.113
173,0,car,0.489,483,226,533,262,-2.859,1.889,21.040
173,1,pedestrian,0.331,956,226,1002,346,5.465,1.538,10.306
174,0,car,0.650,480,226,531,262,-2.913,1.876,20.896
174,1,pedestrian,0.645,963,230,1011,348,29.937,8.482,55.278
175,0,pedestrian,0.695,969,231,1022,351,16.184,4.568,29.234
175,1,car,0.545,479,227,529,262,-3.236,2.069,22.859
176,0,pedestrian,0.794,978,227,1028,355,95.297,26.396,168.906
176,1,car,0.493,478,227,529,262,-3.030,1.928,21.298
177,0,pedestrian,0.626,996,222,1046,358,5.602,1.471,9.501
177,1,car,0.466,475,226,527,263,-0.829,0.515,5.688
178,0,pedestrian,0.930,995,228,1056,353,7.307,1.907,12.259
178,1,car,0.572,474,226,528,263,-3.121,1.938,21.411
179,0,pedestrian,0.954,1007,225,1066,356,4.284,1.090,7.005
179,1,car,0.608,474,226,528,264,-3.247,2.032,22.273
180,0,pedestrian,0.895,1023,222,1077,357,3.283,0.803,5.206
180,1,car,0.714,475,227,528,266,-3.196,2.056,22.031
181,0,pedestrian,0.909,1034,218,1085,358,3.311,0.781,5.140
181,1,car,0.698,477,228,529,267,-3.116,2.065,21.794
182,0,pedestrian,0.811,1048,224,1100,357,3.373,0.790,5.076
182,1,car,0.722,476,228,530,267,-3.072,2.036,21.486
183,0,pedestrian,0.822,1055,222,1105,359,3.394,0.784,5.042
183,1,car,0.785,478,228,531,268,-2.963,2.008,21.040
184,0,pedestrian,0.978,1062,224,1116,358,3.435,0.783,5.009
184,1,car,0.778,479,227,533,269,-2.939,2.022,21.187
185,0,pedestrian,0.970,1074,224,1123,357,3.529,0.785,5.046
185,1,car,0.676,481,226,535,269,-2.869,2.000,21.113
186,0,pedestrian,0.966,1085,226,1136,354,3.582,0.774,5.001
186,1,car,0.749,481,227,536,270,-2.825,2.009,20.896
187,0,pedestrian,0.954,1089,220,1142,354,3.677,0.766,5.084
187,1,car,0.845,480,228,539,271,-2.834,2.067,21.187
188,0,pedestrian,0.904,1101,221,1154,347,3.748,0.741,5.063
188,1,car,0.810,482,228,541,269,-2.885,2.119,22.031
189,0,pedestrian,0.971,1105,222,1163,348,3.748,0.739,5.001
189,1,car,0.799,482,228,543,269,-2.532,1.880,19.552
190,0,pedestrian,0.975,1114,220,1174,347,3.899,0.744,5.105
190,1,car,0.865,483,228,545,270,-2.467,1.876,19.365
191,0,pedestrian,0.967,1123,219,1177,342,3.864,0.708,5.005
191,1,car,0.886,484,229,548,270,-2.331,1.826,18.710
192,0,pedestrian,0.916,1133,218,1182,340,3.924,0.698,5.013
192,1,car,0.897,487,228,549,270,-2.419,1.925,19.871
193,0,car,0.915,487,227,558,272,-2.088,1.766,18.097
193,1,pedestrian,0.878,1138,220,1186,341,3.898,0.699,4.940
193,2,pedestrian,0.482,1163,219,1212,349,3.938,0.699,4.773
194,0,car,0.943,488,228,562,272,-2.061,1.811,18.426
194,1,pedestrian,0.799,1150,222,1189,340,3.841,0.683,4.803
195,0,car,0.931,490,229,568,272,-1.922,1.791,18.097
195,1,pedestrian,0.822,1159,218,1211,351,3.840,0.687,4.674
196,0,car,0.939,491,228,570,272,-1.824,1.722,17.523
196,1,pedestrian,0.694,1164,221,1215,345,3.885,0.680,4.692
197,0,car,0.811,492,227,570,272,-1.685,1.591,16.302
197,1,pedestrian,0.377,1169,212,1223,356,3.928,0.687,4.692
198,0,car,0.809,504,227,583,275,-1.371,1.595,16.002
199,0,car,0.868,507,228,588,276,-1.229,1.553,15.355
200,0,car,0.886,510,228,596,276,-1.085,1.518,15.014
201,0,car,0.898,511,228,604,278,-0.987,1.536,14.977
202,0,car,0.824,514,227,608,278,-0.886,1.481,14.547
202,1,pedestrian,0.282,1223,217,1267,318,4.434,0.602,4.892
203,0,car,0.909,519,227,620,279,-0.701,1.470,14.341
203,1,pedestrian,0.408,1227,214,1269,326,4.506,0.626,4.948
203,2,pedestrian,0.256,1172,213,1208,285,4.921,0.575,5.938
204,0,car,0.937,523,228,627,278,-0.583,1.453,14.174
204,1,pedestrian,0.669,1233,211,1280,327,4.467,0.606,4.841
204,2,pedestrian,0.379,1174,209,1208,285,6.178,0.700,7.443
205,0,pedestrian,0.893,1239,212,1283,332,4.556,0.635,4.904
205,1,car,0.870,527,228,630,278,-0.503,1.427,13.914
205,2,pedestrian,0.312,1173,209,1207,285,3.841,0.436,4.635
206,0,pedestrian,0.812,1242,212,1291,328,4.673,0.631,4.988
206,1,car,0.778,530,227,635,279,-0.418,1.404,13.695
206,2,pedestrian,0.253,1170,205,1203,284,4.911,0.540,5.961
207,0,pedestrian,0.885,1250,209,1294,325,4.724,0.612,5.001
207,1,car,0.717,542,226,641,280,-0.228,1.313,12.801
207,2,pedestrian,0.352,1173,205,1205,289,4.879,0.555,5.898
208,0,car,0.889,548,225,642,280,-0.164,1.298,12.748
208,1,pedestrian,0.763,1254,209,1295,323,4.699,0.599,4.956
208,2,pedestrian,0.432,1171,203,1200,290,4.390,0.498,5.339
209,0,car,0.869,554,221,644,280,-0.095,1.314,13.276
209,1,pedestrian,0.831,1250,209,1298,325,4.676,0.604,4.936
209,2,pedestrian,0.303,1169,207,1199,290,4.870,0.571,5.938
210,0,car,0.806,564,223,642,281,-0.020,1.322,13.077
210,1,pedestrian,0.639,1259,209,1299,322,4.549,0.573,4.765
211,0,pedestrian,0.822,1267,209,1317,321,4.748,0.583,4.880
211,1,car,0.793,571,225,641,281,0.036,1.355,13.219
211,2,pedestrian,0.293,1175,205,1207,289,3.847,0.436,4.635
212,0,car,0.805,587,223,645,283,0.222,1.352,13.190
212,1,pedestrian,0.451,1270,211,1322,320,4.772,0.586,4.876
213,0,car,0.669,598,235,643,282,0.300,1.424,12.910
213,1,pedestrian,0.281,1281,211,1337,313,4.909,0.567,4.924
213,2,pedestrian,0.263,1174,202,1206,286,4.657,0.505,5.620
214,0,pedestrian,0.670,1288,212,1337,315,5.014,0.587,5.005
215,0,pedestrian,0.769,1288,213,1337,315,4.994,0.589,4.984
216,0,pedestrian,0.812,1286,211,1340,310,4.823,0.544,4.811
217,0,pedestrian,0.665,1289,209,1340,308,4.911,0.539,4.888
218,0,pedestrian,0.465,1332,190,1386,308,5.265,0.478,4.932
218,1,pedestrian,0.360,1292,195,1338,303,5.164,0.498,5.136
219,0,pedestrian,0.555,1324,214,1379,309,5.200,0.564,4.920
219,1,pedestrian,0.312,1295,195,1342,304,4.911,0.474,4.861
219,2,pedestrian,0.265,1175,201,1206,285,3.847,0.410,4.638
220,0,pedestrian,0.368,1331,196,1386,303,5.336,0.488,5.001
221,0,pedestrian,0.657,1329,209,1383,310,5.153,0.541,4.845
222,0,pedestrian,0.608,1329,199,1386,304,5.350,0.504,5.021
223,0,pedestrian,0.702,1334,201,1389,304,5.219,0.496,4.872
224,0,pedestrian,0.592,1341,200,1388,306,5.223,0.498,4.857
224,1,pedestrian,0.261,1175,203,1204,287,4.416,0.487,5.334
225,0,pedestrian,0.366,1348,208,1390,310,6.991,0.717,6.462
226,0,car,0.406,958,242,1015,287,6.398,1.405,11.830
226,1,pedestrian,0.359,1346,200,1389,303,5.531,0.514,5.123
227,0,car,0.652,957,235,1026,286,5.815,1.201,10.612
227,1,pedestrian,0.455,1346,199,1389,305,5.784,0.542,5.357
228,0,car,0.902,955,228,1042,287,5.462,1.066,9.792
228,1,pedestrian,0.375,1345,200,1389,303,6.548,0.609,6.068
229,0,car,0.887,958,225,1063,284,4.364,0.794,7.591
229,1,pedestrian,0.544,1349,200,1389,300,7.330,0.666,6.775
230,0,car,0.806,953,225,1089,288,4.482,0.817,7.601
230,1,pedestrian,0.319,1350,202,1389,300,6.129,0.564,5.662
231,0,car,0.961,950,224,1102,284,4.536,0.790,7.601
231,1,pedestrian,0.300,1354,196,1391,300,5.943,0.522,5.468
232,0,car,0.976,951,223,1126,285,4.000,0.677,6.510
232,1,pedestrian,0.462,1358,197,1391,302,5.521,0.494,5.067
233,0,car,0.956,970,222,1141,284,4.927,0.791,7.717
234,0,car,0.944,992,220,1166,288,5.008,0.775,7.456
235,0,car,0.950,1018,220,1178,285,5.553,0.809,7.949
236,0,car,0.934,1043,220,1176,286,5.447,0.781,7.620
237,0,car,0.875,1058,220,1203,286,4.711,0.649,6.327
238,0,car,0.841,1089,221,1194,284,4.594,0.615,6.044
239,0,car,0.665,1112,222,1264,284,4.918,0.611,5.956
240,0,car,0.875,1133,222,1284,285,5.017,0.606,5.869
241,0,car,0.391,1149,230,1301,285,5.115,0.634,5.824
242,0,car,0.796,1199,223,1306,283,4.263,0.477,4.649
243,0,car,0.905,1201,224,1327,283,4.342,0.480,4.652
244,0,car,0.763,1211,222,1343,286,4.959,0.542,5.210
245,0,car,0.928,1227,219,1366,285,5.639,0.582,5.758
246,0,car,0.916,1249,218,1377,285,5.512,0.552,5.498
246,1,pedestrian,0.354,1172,206,1201,285,3.829,0.427,4.649
247,0,car,0.877,1262,221,1386,278,5.670,0.543,5.568
248,0,car,0.830,1277,220,1386,281,5.661,0.545,5.503
249,0,car,0.905,1294,218,1392,276,6.018,0.542,5.758
250,0,car,0.758,1316,220,1390,271,49.928,4.333,47.137
251,0,car,0.796,1333,221,1389,271,29.860,2.584,27.893
252,0,car,0.739,1345,222,1391,271,17.901,1.546,16.568
253,0,car,0.344,1357,224,1392,271,49.445,4.300,45.378
280,0,car,0.253,520,222,571,259,-2.422,2.480,29.234
286,0,car,0.296,488,221,538,256,-4.059,2.584,31.506
287,0,car,0.483,483,222,534,257,-3.990,2.463,29.518
288,0,car,0.552,482,222,532,259,-3.830,2.367,27.893
289,0,car,0.523,482,222,530,258,-3.852,2.336,27.765
290,0,car,0.498,479,222,526,258,-3.625,2.123,25.231
291,0,car,0.544,477,222,522,259,-3.827,2.196,25.875
292,0,car,0.755,474,224,524,260,-3.846,2.250,25.875
293,0,car,0.800,473,225,522,261,-4.283,2.511,28.414
294,0,car,0.809,471,226,522,262,-5.056,2.984,33.227
295,0,car,0.783,469,225,523,263,-3.939,2.314,25.765
296,0,car,0.841,468,225,519,264,-4.362,2.525,27.893
297,0,car,0.722,465,225,515,265,-3.847,2.175,23.846
298,0,car,0.700,465,229,513,269,-3.912,2.328,24.034
299,0,car,0.869,462,230,515,270,-3.794,2.281,23.208
300,0,car,0.873,463,228,518,270,-3.645,2.198,22.689
301,0,car,0.928,469,227,522,269,-3.564,2.215,23.208
302,0,car,0.857,469,228,529,270,-4.682,3.052,31.506
303,0,car,0.923,472,229,535,272,-2.582,1.797,18.151
304,0,car,0.931,471,228,553,272,-2.289,1.727,17.574
305,0,car,0.897,478,227,561,273,-2.171,1.784,18.151
306,0,car,0.603,489,226,572,274,-1.710,1.615,16.434
307,0,car,0.735,494,225,589,278,-1.463,1.659,16.523
308,0,car,0.840,503,225,614,278,-0.973,1.515,15.088
308,1,car,0.361,398,224,448,254,-3.983,1.287,15.551
309,0,car,0.946,513,227,633,279,-0.623,1.453,14.174
309,1,car,0.410,395,223,444,255,-4.337,1.374,16.614
310,0,car,0.910,525,229,636,277,-0.439,1.349,13.162
310,1,car,0.518,386,224,441,254,-5.960,1.829,22.111
311,0,car,0.907,547,229,638,277,-0.217,1.361,13.276
311,1,car,0.740,376,223,428,255,-15.799,4.573,55.278
312,0,car,0.638,373,223,426,257,-14.662,4.264,50.672
312,1,car,0.603,567,226,643,278,0.018,1.375,13.603
313,0,car,0.806,597,226,644,277,0.356,1.538,15.316
313,1,car,0.702,370,223,425,257,-15.316,4.411,52.419
314,0,car,0.756,367,224,420,259,-8.085,2.342,27.146
315,0,car,0.378,360,223,417,258,-16.554,4.607,54.291
316,0,car,0.424,355,224,408,263,-17.245,4.881,54.780
317,0,car,0.737,345,225,398,267,-17.859,5.029,54.291
318,0,car,0.794,342,227,397,267,-18.508,5.246,55.786
319,0,car,0.779,332,226,393,270,-18.386,5.137,53.811
320,0,car,0.694,328,226,389,268,-18.857,5.106,54.291
320,1,car,0.333,485,223,531,259,-3.624,2.282,26.669
321,0,car,0.720,325,227,383,268,-18.541,4.967,52.419
321,1,car,0.486,480,226,529,260,-3.840,2.410,27.267
321,2,car,0.325,962,234,1029,282,5.906,1.169,10.668
322,0,car,0.802,957,225,1060,282,7.246,1.308,12.668
322,1,car,0.630,320,226,375,269,-21.015,5.487,57.911
322,2,car,0.488,475,225,523,260,-4.052,2.391,27.267
323,0,car,0.951,961,225,1086,279,4.498,0.767,7.582
323,1,car,0.676,313,227,371,270,-11.801,3.061,31.836
323,2,car,0.338,473,225,518,260,-4.114,2.349,26.787
324,0,car,0.989,955,226,1119,279,4.666,0.776,7.620
324,1,car,0.633,312,228,369,271,-11.806,3.090,31.670
324,2,car,0.268,470,227,519,261,-3.710,2.150,23.939
325,0,car,0.928,977,227,1153,278,4.688,0.732,7.192
325,1,car,0.542,312,229,362,273,-11.901,3.141,31.506
325,2,car,0.420,471,226,521,260,-3.659,2.116,23.939
326,0,car,0.980,1019,222,1164,280,5.044,0.730,7.317
326,1,car,0.470,474,228,523,262,-3.375,2.062,22.605
326,2,car,0.412,305,228,354,277,-11.987,3.143,30.866
327,0,car,0.931,1056,224,1179,279,5.219,0.722,7.187
327,1,car,0.405,475,227,525,262,-3.483,2.141,23.660
328,0,car,0.829,1079,222,1181,280,4.500,0.603,6.050
328,1,car,0.453,477,227,526,263,-3.367,2.117,23.208
329,0,car,0.664,1123,223,1271,285,3.889,0.482,4.638
329,1,car,0.572,1118,223,1177,278,4.595,0.592,5.979
329,2,car,0.355,478,225,524,264,-3.320,2.061,22.774
330,0,car,0.472,1152,220,1288,285,5.016,0.586,5.758
330,1,car,0.413,240,235,318,284,-5.275,1.282,11.473
330,2,car,0.346,481,225,529,265,-3.127,2.035,22.314
331,0,car,0.645,1194,226,1316,281,5.319,0.596,5.777
331,1,car,0.473,485,226,532,266,-2.854,1.956,21.113
332,0,car,0.867,207,233,314,288,-8.847,2.060,18.205
332,1,car,0.734,1202,221,1339,285,5.647,0.614,5.991
332,2,car,0.668,485,228,535,268,-2.809,2.015,21.113
333,0,car,0.949,197,232,305,291,-9.827,2.254,19.678
333,1,car,0.803,1226,220,1370,281,5.845,0.590,5.956
333,2,car,0.399,487,227,542,268,-2.370,1.773,18.710
334,0,car,0.926,183,232,298,295,-19.066,4.352,37.077
334,1,car,0.857,1255,219,1382,279,5.418,0.519,5.362
334,2,car,0.472,493,225,548,268,-2.311,1.825,19.552
335,0,car,0.915,182,234,286,297,-9.915,2.277,18.943
335,1,car,0.870,1269,220,1388,280,5.567,0.534,5.434
335,2,car,0.792,495,227,561,268,-2.152,1.895,20.002
336,0,car,0.749,492,228,571,270,-1.880,1.774,18.315
336,1,car,0.746,132,233,263,301,-10.693,2.275,18.595
336,2,car,0.693,1297,216,1390,277,5.563,0.497,5.320
336,3,car,0.265,337,237,382,282,-10.211,3.298,29.518
337,0,car,0.888,126,229,251,305,-10.997,2.289,18.710
337,1,car,0.825,503,225,585,270,-1.476,1.646,17.373
337,2,car,0.771,1311,216,1390,279,6.102,0.548,5.780
337,3,car,0.463,327,235,368,287,-6.874,2.157,18.943
338,0,car,0.944,104,230,241,309,-11.599,2.392,19.002
338,1,car,0.923,513,227,595,273,-1.164,1.615,16.434
338,2,car,0.779,1339,219,1392,273,5.484,0.472,5.093
338,3,car,0.412,318,230,357,291,-3.224,0.968,8.552
339,0,car,0.838,524,227,610,274,-0.816,1.539,15.551
339,1,car,0.818,76,227,216,316,-11.866,2.357,18.315
339,2,car,0.368,1356,218,1391,274,4.805,0.409,4.416
340,0,car,0.876,532,227,623,271,-0.563,1.451,14.977
340,1,car,0.567,60,230,208,313,-12.214,2.364,18.370
341,0,car,0.780,538,226,628,273,-0.435,1.423,14.582
341,1,pedestrian,0.712,258,225,315,304,-7.826,2.070,17.423
341,2,car,0.552,45,230,180,312,-13.464,2.478,19.365
342,0,car,0.903,21,230,168,307,-34.237,5.912,47.505
342,1,car,0.816,552,226,644,276,-0.118,1.362,13.664
343,0,car,0.896,565,226,641,277,-0.021,1.375,13.695
343,1,car,0.842,3,233,145,302,-54.924,9.014,73.261
344,0,car,0.810,581,225,645,277,0.174,1.372,13.757
344,1,car,0.399,4,234,116,299,-41.778,6.603,54.291
345,0,car,0.940,594,226,644,277,0.286,1.363,13.573
357,0,car,0.416,961,236,1027,281,6.086,1.217,11.036
358,0,car,0.918,956,225,1055,283,4.585,0.839,8.075
359,0,car,0.810,958,222,1082,281,4.488,0.766,7.629
360,0,car,0.988,960,226,1105,280,5.483,0.928,9.049
361,0,car,0.991,986,227,1134,279,4.926,0.783,7.639
362,0,car,0.981,1013,225,1156,282,4.782,0.727,7.038
363,0,car,0.986,1048,225,1170,281,4.720,0.678,6.609
364,0,car,0.890,1066,222,1190,283,4.640,0.638,6.262
365,0,car,0.744,1099,223,1183,281,4.669,0.622,6.148
366,0,car,0.545,1130,215,1256,288,4.946,0.596,5.938
366,1,car,0.407,1124,221,1183,281,4.701,0.603,6.050
367,0,car,0.534,1151,218,1278,287,5.019,0.592,5.813
368,0,car,0.375,1178,225,1297,282,5.330,0.614,5.950
369,0,car,0.525,1211,223,1308,281,5.752,0.627,6.205
370,0,car,0.730,1208,222,1330,279,6.243,0.657,6.638
371,0,car,0.740,1231,218,1362,272,6.089,0.567,6.217
372,0,car,0.838,1252,218,1369,277,5.699,0.540,5.704
373,0,car,0.820,1270,217,1390,277,5.665,0.519,5.518
374,0,car,0.619,1298,213,1389,275,6.327,0.543,6.050
375,0,car,0.644,1304,216,1388,271,5.687,0.483,5.419
